paises,quantidade,valor,ano,derivado_uva
Croácia,0,0,1993,Vinhos de Mesa
Cuba,0,0,1993,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1993,Vinhos de Mesa
Eslovênia,0,0,1993,Vinhos de Mesa
Eslováquia,0,0,1993,Vinhos de Mesa
Espanha,48534,128664,1993,Vinhos de Mesa
Estados Unidos,77914,177471,1993,Vinhos de Mesa
França,924323,2132215,1993,Vinhos de Mesa
Geórgia,0,0,1993,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1993,Vinhos de Mesa
Grécia,0,0,1993,Vinhos de Mesa
Hong Kong,0,0,1993,Vinhos de Mesa
Hungria,0,0,1993,Vinhos de Mesa
Indonésia,0,0,1993,Vinhos de Mesa
Irlanda,0,0,1993,Vinhos de Mesa
Israel,0,0,1993,Vinhos de Mesa
Itália,1333424,2404136,1993,Vinhos de Mesa
Japão,0,0,1993,Vinhos de Mesa
Iugoslávia,8550,10500,1993,Vinhos de Mesa
Líbano,0,0,1993,Vinhos de Mesa
Luxemburgo,0,0,1993,Vinhos de Mesa
Macedônia,0,0,1993,Vinhos de Mesa
Marrocos,0,0,1993,Vinhos de Mesa
México,0,0,1993,Vinhos de Mesa
Moldávia,0,0,1993,Vinhos de Mesa
Montenegro,0,0,1993,Vinhos de Mesa
Noruega,0,0,1993,Vinhos de Mesa
Nova Zelândia,0,0,1993,Vinhos de Mesa
Países Baixos (Holanda),0,0,1993,Vinhos de Mesa
Panamá,0,0,1993,Vinhos de Mesa
Peru,0,0,1993,Vinhos de Mesa
Porto Rico,0,0,1993,Vinhos de Mesa
Portugal,1678448,2873315,1993,Vinhos de Mesa
Reino Unido,0,0,1993,Vinhos de Mesa
Republica Dominicana,0,0,1993,Vinhos de Mesa
Romênia,0,0,1993,Vinhos de Mesa
Rússia,0,0,1993,Vinhos de Mesa
San Marino,0,0,1993,Vinhos de Mesa
Sérvia,0,0,1993,Vinhos de Mesa
Síria,0,0,1993,Vinhos de Mesa
Suazilândia,0,0,1993,Vinhos de Mesa
Suíça,0,0,1993,Vinhos de Mesa
"Tcheca, República",0,0,1993,Vinhos de Mesa
Tunísia,0,0,1993,Vinhos de Mesa
Turquia,0,0,1993,Vinhos de Mesa
Ucrânia,0,0,1993,Vinhos de Mesa
Uruguai,33040,69221,1993,Vinhos de Mesa
Não consta na tabela,0,0,1993,Vinhos de Mesa
Não declarados,0,0,1993,Vinhos de Mesa
Outros,146730,412893,1993,Vinhos de Mesa
Total,11970323,18821300,1993,Vinhos de Mesa
Africa do Sul,0,0,2000,Vinhos de Mesa
Alemanha,1164724,1668539,2000,Vinhos de Mesa
Argélia,0,0,2000,Vinhos de Mesa
Arábia Saudita,0,0,2000,Vinhos de Mesa
Argentina,2724941,6556544,2000,Vinhos de Mesa
Armênia,0,0,2000,Vinhos de Mesa
Austrália,130097,446892,2000,Vinhos de Mesa
Áustria,0,0,2000,Vinhos de Mesa
Bermudas,0,0,2000,Vinhos de Mesa
Bélgica,0,0,2000,Vinhos de Mesa
Bolívia,0,0,2000,Vinhos de Mesa
Bósnia-Herzegovina,0,0,2000,Vinhos de Mesa
Brasil,0,0,2000,Vinhos de Mesa
Bulgária,0,0,2000,Vinhos de Mesa
Canada,0,0,2000,Vinhos de Mesa
Chile,5559322,12096840,2000,Vinhos de Mesa
China,0,0,2000,Vinhos de Mesa
"Coreia do Sul, República",0,0,2000,Vinhos de Mesa
Croácia,0,0,2000,Vinhos de Mesa
Cuba,0,0,2000,Vinhos de Mesa
Emirados Árabes Unidos,0,0,2000,Vinhos de Mesa
Eslovênia,0,0,2000,Vinhos de Mesa
Eslováquia,0,0,2000,Vinhos de Mesa
Espanha,531425,1699237,2000,Vinhos de Mesa
Estados Unidos,426442,899698,2000,Vinhos de Mesa
França,3431635,8467949,2000,Vinhos de Mesa
Geórgia,0,0,2000,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,2000,Vinhos de Mesa
Grécia,0,0,2000,Vinhos de Mesa
Hong Kong,0,0,2000,Vinhos de Mesa
Hungria,0,0,2000,Vinhos de Mesa
Indonésia,0,0,2000,Vinhos de Mesa
Irlanda,0,0,2000,Vinhos de Mesa
Israel,0,0,2000,Vinhos de Mesa
Itália,8261193,16364713,2000,Vinhos de Mesa
Japão,0,0,2000,Vinhos de Mesa
Iugoslávia,0,0,2000,Vinhos de Mesa
Líbano,0,0,2000,Vinhos de Mesa
Luxemburgo,0,0,2000,Vinhos de Mesa
Macedônia,0,0,2000,Vinhos de Mesa
Marrocos,0,0,2000,Vinhos de Mesa
México,0,0,2000,Vinhos de Mesa
Moldávia,0,0,2000,Vinhos de Mesa
Montenegro,0,0,2000,Vinhos de Mesa
Noruega,0,0,2000,Vinhos de Mesa
Nova Zelândia,0,0,2000,Vinhos de Mesa
Países Baixos (Holanda),0,0,2000,Vinhos de Mesa
Panamá,0,0,2000,Vinhos de Mesa
Peru,0,0,2000,Vinhos de Mesa
Porto Rico,0,0,2000,Vinhos de Mesa
Portugal,5011051,13191073,2000,Vinhos de Mesa
Reino Unido,0,0,2000,Vinhos de Mesa
Republica Dominicana,0,0,2000,Vinhos de Mesa
Romênia,0,0,2000,Vinhos de Mesa
Rússia,0,0,2000,Vinhos de Mesa
San Marino,0,0,2000,Vinhos de Mesa
Sérvia,0,0,2000,Vinhos de Mesa
Síria,0,0,2000,Vinhos de Mesa
Suazilândia,0,0,2000,Vinhos de Mesa
Suíça,0,0,2000,Vinhos de Mesa
"Tcheca, República",0,0,2000,Vinhos de Mesa
Tunísia,0,0,2000,Vinhos de Mesa
Turquia,0,0,2000,Vinhos de Mesa
Ucrânia,0,0,2000,Vinhos de Mesa
Uruguai,1961733,3616134,2000,Vinhos de Mesa
Não consta na tabela,0,0,2000,Vinhos de Mesa
Não declarados,0,0,2000,Vinhos de Mesa
Outros,73451,295205,2000,Vinhos de Mesa
Total,29276014,65302824,2000,Vinhos de Mesa
Africa do Sul,42661,99201,2001,Vinhos de Mesa
Alemanha,909077,1169872,2001,Vinhos de Mesa
Argélia,0,0,2001,Vinhos de Mesa
Arábia Saudita,0,0,2001,Vinhos de Mesa
Argentina,2585537,6196286,2001,Vinhos de Mesa
Armênia,0,0,2001,Vinhos de Mesa
Austrália,179310,636740,2001,Vinhos de Mesa
Áustria,770,0,2001,Vinhos de Mesa
Bermudas,0,0,2001,Vinhos de Mesa
Bélgica,0,0,2001,Vinhos de Mesa
Bolívia,0,0,2001,Vinhos de Mesa
Bósnia-Herzegovina,0,0,2001,Vinhos de Mesa
Brasil,0,0,2001,Vinhos de Mesa
Bulgária,0,0,2001,Vinhos de Mesa
Canada,0,0,2001,Vinhos de Mesa
Chile,5160203,11122691,2001,Vinhos de Mesa
China,0,0,2001,Vinhos de Mesa
"Coreia do Sul, República",0,0,2001,Vinhos de Mesa
Croácia,0,0,2001,Vinhos de Mesa
Cuba,0,0,2001,Vinhos de Mesa
Emirados Árabes Unidos,0,0,2001,Vinhos de Mesa
Eslovênia,0,0,2001,Vinhos de Mesa
Eslováquia,0,0,2001,Vinhos de Mesa
Espanha,624644,2360928,2001,Vinhos de Mesa
Estados Unidos,374590,1036201,2001,Vinhos de Mesa
França,3118460,7968430,2001,Vinhos de Mesa
Geórgia,0,0,2001,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,2001,Vinhos de Mesa
Grécia,0,0,2001,Vinhos de Mesa
Hong Kong,0,0,2001,Vinhos de Mesa
Hungria,0,0,2001,Vinhos de Mesa
Indonésia,0,0,2001,Vinhos de Mesa
Irlanda,0,0,2001,Vinhos de Mesa
Israel,0,0,2001,Vinhos de Mesa
Itália,8113437,15592191,2001,Vinhos de Mesa
Japão,0,0,2001,Vinhos de Mesa
Iugoslávia,0,0,2001,Vinhos de Mesa
Líbano,0,0,2001,Vinhos de Mesa
Luxemburgo,0,0,2001,Vinhos de Mesa
Macedônia,0,0,2001,Vinhos de Mesa
Marrocos,0,0,2001,Vinhos de Mesa
México,0,0,2001,Vinhos de Mesa
Moldávia,0,0,2001,Vinhos de Mesa
Montenegro,0,0,2001,Vinhos de Mesa
Noruega,0,0,2001,Vinhos de Mesa
Nova Zelândia,0,0,2001,Vinhos de Mesa
Países Baixos (Holanda),0,0,2001,Vinhos de Mesa
Panamá,0,0,2001,Vinhos de Mesa
Peru,0,0,2001,Vinhos de Mesa
Porto Rico,0,0,2001,Vinhos de Mesa
Portugal,5225372,13988909,2001,Vinhos de Mesa
Reino Unido,0,0,2001,Vinhos de Mesa
Republica Dominicana,0,0,2001,Vinhos de Mesa
Romênia,0,0,2001,Vinhos de Mesa
Rússia,0,0,2001,Vinhos de Mesa
San Marino,0,0,2001,Vinhos de Mesa
Sérvia,0,0,2001,Vinhos de Mesa
Síria,0,0,2001,Vinhos de Mesa
Suazilândia,0,0,2001,Vinhos de Mesa
Suíça,0,0,2001,Vinhos de Mesa
"Tcheca, República",0,0,2001,Vinhos de Mesa
Tunísia,0,0,2001,Vinhos de Mesa
Turquia,0,0,2001,Vinhos de Mesa
Ucrânia,0,0,2001,Vinhos de Mesa
Uruguai,1668697,3122694,2001,Vinhos de Mesa
Não consta na tabela,0,0,2001,Vinhos de Mesa
Não declarados,0,0,2001,Vinhos de Mesa
Outros,47256,201927,2001,Vinhos de Mesa
Total,28050014,63496070,2001,Vinhos de Mesa
Africa do Sul,0,0,1997,Vinhos de Mesa
Alemanha,4867017,5108215,1997,Vinhos de Mesa
Argélia,0,0,1997,Vinhos de Mesa
Arábia Saudita,0,0,1997,Vinhos de Mesa
Argentina,1013306,2089559,1997,Vinhos de Mesa
Armênia,0,0,1997,Vinhos de Mesa
Austrália,0,0,1997,Vinhos de Mesa
Áustria,4404,10594,1997,Vinhos de Mesa
Bermudas,0,0,1997,Vinhos de Mesa
Bélgica,13791,95375,1997,Vinhos de Mesa
Bolívia,0,0,1997,Vinhos de Mesa
Bósnia-Herzegovina,0,0,1997,Vinhos de Mesa
Brasil,0,0,1997,Vinhos de Mesa
Bulgária,0,0,1997,Vinhos de Mesa
Canada,0,0,1997,Vinhos de Mesa
Chile,2951870,5453225,1997,Vinhos de Mesa
China,0,0,1997,Vinhos de Mesa
"Coreia do Sul, República",0,0,1997,Vinhos de Mesa
Croácia,0,0,1997,Vinhos de Mesa
Cuba,0,0,1997,Vinhos de Mesa
Emirados Árabes Unidos,0,0,1997,Vinhos de Mesa
Eslovênia,0,0,1997,Vinhos de Mesa
Eslováquia,0,0,1997,Vinhos de Mesa
Espanha,352213,1142017,1997,Vinhos de Mesa
Estados Unidos,511333,1122364,1997,Vinhos de Mesa
França,3388528,8771794,1997,Vinhos de Mesa
Geórgia,0,0,1997,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,1997,Vinhos de Mesa
Grécia,0,0,1997,Vinhos de Mesa
Hong Kong,0,0,1997,Vinhos de Mesa
Hungria,0,0,1997,Vinhos de Mesa
Indonésia,0,0,1997,Vinhos de Mesa
Irlanda,0,0,1997,Vinhos de Mesa
Israel,0,0,1997,Vinhos de Mesa
Itália,5203832,11182645,1997,Vinhos de Mesa
Japão,0,0,1997,Vinhos de Mesa
Iugoslávia,0,0,1997,Vinhos de Mesa
Líbano,0,0,1997,Vinhos de Mesa
Luxemburgo,0,0,1997,Vinhos de Mesa
Macedônia,0,0,1997,Vinhos de Mesa
Marrocos,0,0,1997,Vinhos de Mesa
México,0,0,1997,Vinhos de Mesa
Moldávia,0,0,1997,Vinhos de Mesa
Montenegro,0,0,1997,Vinhos de Mesa
Noruega,0,0,1997,Vinhos de Mesa
Nova Zelândia,0,0,1997,Vinhos de Mesa
Países Baixos (Holanda),0,0,1997,Vinhos de Mesa
Panamá,0,0,1997,Vinhos de Mesa
Peru,0,0,1997,Vinhos de Mesa
Porto Rico,0,0,1997,Vinhos de Mesa
Portugal,5421763,12467340,1997,Vinhos de Mesa
Reino Unido,0,0,1997,Vinhos de Mesa
Republica Dominicana,0,0,1997,Vinhos de Mesa
Romênia,0,0,1997,Vinhos de Mesa
Rússia,0,0,1997,Vinhos de Mesa
San Marino,0,0,1997,Vinhos de Mesa
Sérvia,0,0,1997,Vinhos de Mesa
Síria,0,0,1997,Vinhos de Mesa
Suazilândia,0,0,1997,Vinhos de Mesa
Suíça,0,0,1997,Vinhos de Mesa
"Tcheca, República",0,0,1997,Vinhos de Mesa
Tunísia,0,0,1997,Vinhos de Mesa
Turquia,0,0,1997,Vinhos de Mesa
Ucrânia,0,0,1997,Vinhos de Mesa
Uruguai,89117,209952,1997,Vinhos de Mesa
Não consta na tabela,0,0,1997,Vinhos de Mesa
Não declarados,0,0,1997,Vinhos de Mesa
Outros,186470,548733,1997,Vinhos de Mesa
Total,24003644,48201813,1997,Vinhos de Mesa
Africa do Sul,303489,665101,2004,Vinhos de Mesa
Alemanha,420075,550750,2004,Vinhos de Mesa
Argélia,0,0,2004,Vinhos de Mesa
Arábia Saudita,0,0,2004,Vinhos de Mesa
Argentina,10202602,17142493,2004,Vinhos de Mesa
Armênia,0,0,2004,Vinhos de Mesa
Austrália,192539,561291,2004,Vinhos de Mesa
Áustria,1170,24677,2004,Vinhos de Mesa
Bermudas,0,0,2004,Vinhos de Mesa
Bélgica,0,0,2004,Vinhos de Mesa
Bolívia,0,0,2004,Vinhos de Mesa
Bósnia-Herzegovina,0,0,2004,Vinhos de Mesa
Brasil,2088,16212,2004,Vinhos de Mesa
Bulgária,0,0,2004,Vinhos de Mesa
Canada,0,0,2004,Vinhos de Mesa
Chile,11134141,22521618,2004,Vinhos de Mesa
China,0,0,2004,Vinhos de Mesa
"Coreia do Sul, República",450,560,2004,Vinhos de Mesa
Croácia,0,0,2004,Vinhos de Mesa
Cuba,0,0,2004,Vinhos de Mesa
Emirados Árabes Unidos,0,0,2004,Vinhos de Mesa
Eslovênia,0,0,2004,Vinhos de Mesa
Eslováquia,0,0,2004,Vinhos de Mesa
Espanha,603666,2092080,2004,Vinhos de Mesa
Estados Unidos,79531,255328,2004,Vinhos de Mesa
França,2092261,6201807,2004,Vinhos de Mesa
Geórgia,0,0,2004,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,2004,Vinhos de Mesa
Grécia,0,0,2004,Vinhos de Mesa
Hong Kong,0,0,2004,Vinhos de Mesa
Hungria,10967,26900,2004,Vinhos de Mesa
Indonésia,0,0,2004,Vinhos de Mesa
Irlanda,0,0,2004,Vinhos de Mesa
Israel,0,0,2004,Vinhos de Mesa
Itália,6190395,12223247,2004,Vinhos de Mesa
Japão,0,0,2004,Vinhos de Mesa
Iugoslávia,0,0,2004,Vinhos de Mesa
Líbano,662,2726,2004,Vinhos de Mesa
Luxemburgo,0,0,2004,Vinhos de Mesa
Macedônia,0,0,2004,Vinhos de Mesa
Marrocos,0,0,2004,Vinhos de Mesa
México,0,0,2004,Vinhos de Mesa
Moldávia,0,0,2004,Vinhos de Mesa
Montenegro,0,0,2004,Vinhos de Mesa
Noruega,0,0,2004,Vinhos de Mesa
Nova Zelândia,11774,107273,2004,Vinhos de Mesa
Países Baixos (Holanda),0,0,2004,Vinhos de Mesa
Panamá,0,0,2004,Vinhos de Mesa
Peru,0,0,2004,Vinhos de Mesa
Porto Rico,0,0,2004,Vinhos de Mesa
Portugal,4151101,12084110,2004,Vinhos de Mesa
Reino Unido,0,0,2004,Vinhos de Mesa
Republica Dominicana,0,0,2004,Vinhos de Mesa
Romênia,0,0,2004,Vinhos de Mesa
Rússia,0,0,2004,Vinhos de Mesa
San Marino,0,0,2004,Vinhos de Mesa
Sérvia,0,0,2004,Vinhos de Mesa
Síria,0,0,2004,Vinhos de Mesa
Suazilândia,0,0,2004,Vinhos de Mesa
Suíça,4658,5917,2004,Vinhos de Mesa
"Tcheca, República",0,0,2004,Vinhos de Mesa
Tunísia,0,0,2004,Vinhos de Mesa
Turquia,0,0,2004,Vinhos de Mesa
Ucrânia,0,0,2004,Vinhos de Mesa
Uruguai,660522,1089054,2004,Vinhos de Mesa
Não consta na tabela,0,0,2004,Vinhos de Mesa
Não declarados,0,0,2004,Vinhos de Mesa
Outros,0,0,2004,Vinhos de Mesa
Total,36062091,75571144,2004,Vinhos de Mesa
Africa do Sul,32194,106317,2002,Vinhos de Mesa
Alemanha,759712,829695,2002,Vinhos de Mesa
Argélia,0,0,2002,Vinhos de Mesa
Arábia Saudita,0,0,2002,Vinhos de Mesa
Argentina,3867336,6894469,2002,Vinhos de Mesa
Armênia,0,0,2002,Vinhos de Mesa
Austrália,148916,446693,2002,Vinhos de Mesa
Áustria,0,0,2002,Vinhos de Mesa
Bermudas,0,0,2002,Vinhos de Mesa
Bélgica,0,0,2002,Vinhos de Mesa
Bolívia,0,0,2002,Vinhos de Mesa
Bósnia-Herzegovina,0,0,2002,Vinhos de Mesa
Brasil,0,0,2002,Vinhos de Mesa
Bulgária,0,0,2002,Vinhos de Mesa
Canada,0,0,2002,Vinhos de Mesa
Chile,6200375,11626770,2002,Vinhos de Mesa
China,0,0,2002,Vinhos de Mesa
"Coreia do Sul, República",0,0,2002,Vinhos de Mesa
Croácia,0,0,2002,Vinhos de Mesa
Cuba,0,0,2002,Vinhos de Mesa
Emirados Árabes Unidos,0,0,2002,Vinhos de Mesa
Eslovênia,0,0,2002,Vinhos de Mesa
Eslováquia,0,0,2002,Vinhos de Mesa
Espanha,435422,1503384,2002,Vinhos de Mesa
Estados Unidos,139693,357913,2002,Vinhos de Mesa
França,2355088,6060888,2002,Vinhos de Mesa
Geórgia,0,0,2002,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,2002,Vinhos de Mesa
Grécia,0,0,2002,Vinhos de Mesa
Hong Kong,0,0,2002,Vinhos de Mesa
Hungria,0,0,2002,Vinhos de Mesa
Indonésia,0,0,2002,Vinhos de Mesa
Irlanda,0,0,2002,Vinhos de Mesa
Israel,0,0,2002,Vinhos de Mesa
Itália,5878763,11408242,2002,Vinhos de Mesa
Japão,0,0,2002,Vinhos de Mesa
Iugoslávia,0,0,2002,Vinhos de Mesa
Líbano,0,0,2002,Vinhos de Mesa
Luxemburgo,0,0,2002,Vinhos de Mesa
Macedônia,0,0,2002,Vinhos de Mesa
Marrocos,0,0,2002,Vinhos de Mesa
México,0,0,2002,Vinhos de Mesa
Moldávia,0,0,2002,Vinhos de Mesa
Montenegro,0,0,2002,Vinhos de Mesa
Noruega,0,0,2002,Vinhos de Mesa
Nova Zelândia,0,0,2002,Vinhos de Mesa
Países Baixos (Holanda),0,0,2002,Vinhos de Mesa
Panamá,0,0,2002,Vinhos de Mesa
Peru,0,0,2002,Vinhos de Mesa
Porto Rico,0,0,2002,Vinhos de Mesa
Portugal,3047860,8596328,2002,Vinhos de Mesa
Reino Unido,0,0,2002,Vinhos de Mesa
Republica Dominicana,0,0,2002,Vinhos de Mesa
Romênia,0,0,2002,Vinhos de Mesa
Rússia,0,0,2002,Vinhos de Mesa
San Marino,0,0,2002,Vinhos de Mesa
Sérvia,0,0,2002,Vinhos de Mesa
Síria,0,0,2002,Vinhos de Mesa
Suazilândia,0,0,2002,Vinhos de Mesa
Suíça,0,0,2002,Vinhos de Mesa
"Tcheca, República",0,0,2002,Vinhos de Mesa
Tunísia,0,0,2002,Vinhos de Mesa
Turquia,0,0,2002,Vinhos de Mesa
Ucrânia,0,0,2002,Vinhos de Mesa
Uruguai,1247891,2082552,2002,Vinhos de Mesa
Não consta na tabela,0,0,2002,Vinhos de Mesa
Não declarados,0,0,2002,Vinhos de Mesa
Outros,64069,256700,2002,Vinhos de Mesa
Total,24177319,50169951,2002,Vinhos de Mesa
Africa do Sul,157239,305701,2003,Vinhos de Mesa
Alemanha,573198,629664,2003,Vinhos de Mesa
Argélia,0,0,2003,Vinhos de Mesa
Arábia Saudita,0,0,2003,Vinhos de Mesa
Argentina,5720024,9653634,2003,Vinhos de Mesa
Armênia,0,0,2003,Vinhos de Mesa
Austrália,126441,344316,2003,Vinhos de Mesa
Áustria,0,0,2003,Vinhos de Mesa
Bermudas,0,0,2003,Vinhos de Mesa
Bélgica,0,0,2003,Vinhos de Mesa
Bolívia,0,0,2003,Vinhos de Mesa
Bósnia-Herzegovina,0,0,2003,Vinhos de Mesa
Brasil,0,0,2003,Vinhos de Mesa
Bulgária,0,0,2003,Vinhos de Mesa
Canada,0,0,2003,Vinhos de Mesa
Chile,7955549,16120955,2003,Vinhos de Mesa
China,0,0,2003,Vinhos de Mesa
"Coreia do Sul, República",0,0,2003,Vinhos de Mesa
Croácia,0,0,2003,Vinhos de Mesa
Cuba,0,0,2003,Vinhos de Mesa
Emirados Árabes Unidos,0,0,2003,Vinhos de Mesa
Eslovênia,0,0,2003,Vinhos de Mesa
Eslováquia,0,0,2003,Vinhos de Mesa
Espanha,410133,1721562,2003,Vinhos de Mesa
Estados Unidos,173327,448844,2003,Vinhos de Mesa
França,1958362,6093629,2003,Vinhos de Mesa
Geórgia,0,0,2003,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,2003,Vinhos de Mesa
Grécia,0,0,2003,Vinhos de Mesa
Hong Kong,0,0,2003,Vinhos de Mesa
Hungria,13391,39649,2003,Vinhos de Mesa
Indonésia,0,0,2003,Vinhos de Mesa
Irlanda,0,0,2003,Vinhos de Mesa
Israel,0,0,2003,Vinhos de Mesa
Itália,5237027,10545425,2003,Vinhos de Mesa
Japão,0,0,2003,Vinhos de Mesa
Iugoslávia,0,0,2003,Vinhos de Mesa
Líbano,1116,8013,2003,Vinhos de Mesa
Luxemburgo,0,0,2003,Vinhos de Mesa
Macedônia,0,0,2003,Vinhos de Mesa
Marrocos,0,0,2003,Vinhos de Mesa
México,0,0,2003,Vinhos de Mesa
Moldávia,0,0,2003,Vinhos de Mesa
Montenegro,0,0,2003,Vinhos de Mesa
Noruega,0,0,2003,Vinhos de Mesa
Nova Zelândia,21139,153081,2003,Vinhos de Mesa
Países Baixos (Holanda),0,0,2003,Vinhos de Mesa
Panamá,0,0,2003,Vinhos de Mesa
Peru,0,0,2003,Vinhos de Mesa
Porto Rico,0,0,2003,Vinhos de Mesa
Portugal,3344190,9649346,2003,Vinhos de Mesa
Reino Unido,0,0,2003,Vinhos de Mesa
Republica Dominicana,0,0,2003,Vinhos de Mesa
Romênia,0,0,2003,Vinhos de Mesa
Rússia,0,0,2003,Vinhos de Mesa
San Marino,0,0,2003,Vinhos de Mesa
Sérvia,0,0,2003,Vinhos de Mesa
Síria,0,0,2003,Vinhos de Mesa
Suazilândia,0,0,2003,Vinhos de Mesa
Suíça,1900,3522,2003,Vinhos de Mesa
"Tcheca, República",0,0,2003,Vinhos de Mesa
Tunísia,0,0,2003,Vinhos de Mesa
Turquia,0,0,2003,Vinhos de Mesa
Ucrânia,0,0,2003,Vinhos de Mesa
Uruguai,1096094,1630471,2003,Vinhos de Mesa
Não consta na tabela,0,0,2003,Vinhos de Mesa
Não declarados,0,0,2003,Vinhos de Mesa
Outros,0,0,2003,Vinhos de Mesa
Total,26789130,57347812,2003,Vinhos de Mesa
Africa do Sul,386425,1320244,2007,Vinhos de Mesa
Alemanha,234006,647626,2007,Vinhos de Mesa
Argélia,0,0,2007,Vinhos de Mesa
Arábia Saudita,0,0,2007,Vinhos de Mesa
Argentina,15621172,36160548,2007,Vinhos de Mesa
Armênia,0,0,2007,Vinhos de Mesa
Austrália,363611,1583361,2007,Vinhos de Mesa
Áustria,1688,35247,2007,Vinhos de Mesa
Bermudas,0,0,2007,Vinhos de Mesa
Bélgica,0,0,2007,Vinhos de Mesa
Bolívia,540,1348,2007,Vinhos de Mesa
Bósnia-Herzegovina,0,0,2007,Vinhos de Mesa
Brasil,3513,19633,2007,Vinhos de Mesa
Bulgária,0,0,2007,Vinhos de Mesa
Canada,0,0,2007,Vinhos de Mesa
Chile,18845522,47680946,2007,Vinhos de Mesa
China,459,4235,2007,Vinhos de Mesa
"Coreia do Sul, República",0,0,2007,Vinhos de Mesa
Croácia,0,0,2007,Vinhos de Mesa
Cuba,0,0,2007,Vinhos de Mesa
Emirados Árabes Unidos,0,0,2007,Vinhos de Mesa
Eslovênia,0,0,2007,Vinhos de Mesa
Eslováquia,0,0,2007,Vinhos de Mesa
Espanha,862045,4506858,2007,Vinhos de Mesa
Estados Unidos,79376,334204,2007,Vinhos de Mesa
França,2737947,14721769,2007,Vinhos de Mesa
Geórgia,0,0,2007,Vinhos de Mesa
"Geórgia do Sul e Sandwich do Sul, Ilhas",0,0,2007,Vinhos de Mesa
Grécia,18110,137867,2007,Vinhos de Mesa
Hong Kong,0,0,2007,Vinhos de Mesa
Hungria,14600,82552,2007,Vinhos de Mesa
Indonésia,0,0,2007,Vinhos de Mesa
Irlanda,0,0,2007,Vinhos de Mesa
Israel,13250,27398,2007,Vinhos de Mesa
Itália,9177932,22023175,2007,Vinhos de Mesa
Japão,0,0,2007,Vinhos de Mesa
Iugoslávia,0,0,2007,Vinhos de Mesa
Líbano,6768,25265,2007,Vinhos de Mesa
Luxemburgo,0,0,2007,Vinhos de Mesa
Macedônia,0,0,2007,Vinhos de Mesa
Marrocos,0,0,2007,Vinhos de Mesa
México,0,0,2007,Vinhos de Mesa
Moldávia,0,0,2007,Vinhos de Mesa
Montenegro,0,0,2007,Vinhos de Mesa
Noruega,0,0,2007,Vinhos de Mesa
Nova Zelândia,47220,417276,2007,Vinhos de Mesa
Países Baixos (Holanda),0,0,2007,Vinhos de Mesa
Panamá,0,0,2007,Vinhos de Mesa
Peru,0,0,2007,Vinhos de Mesa
Porto Rico,15658,14781,2007,Vinhos de Mesa
Portugal,6805601,23945522,2007,Vinhos de Mesa
Reino Unido,7056,67728,2007,Vinhos de Mesa
Republica Dominicana,0,0,2007,Vinhos de Mesa
Romênia,0,0,2007,Vinhos de Mesa
Rússia,0,0,2007,Vinhos de Mesa
San Marino,0,0,2007,Vinhos de Mesa
Sérvia,0,0,2007,Vinhos de Mesa
Síria,0,0,2007,Vinhos de Mesa
Suazilândia,0,0,2007,Vinhos de Mesa
Suíça,0,0,2007,Vinhos de Mesa
"Tcheca, República",0,0,2007,Vinhos de Mesa
Tunísia,0,0,2007,Vinhos de Mesa
Turquia,0,0,2007,Vinhos de Mesa
Ucrânia,0,0,2007,Vinhos de Mesa
Uruguai,2387225,3131899,2007,Vinhos de Mesa
Não consta na tabela,0,0,2007,Vinhos de Mesa
Não declarados,0,0,2007,Vinhos de Mesa
Outros,0,0,2007,Vinhos de Mesa
Total,57629724,156889482,2007,Vinhos de Mesa
Africa do Sul,315380,1151699,2008,Vinhos de Mesa
Alemanha,293935,1063825,2008,Vinhos de Mesa
Argélia,0,0,2008,Vinhos de Mesa
Arábia Saudita,0,0,2008,Vinhos de Mesa
Argentina,14417761,37382581,2008,Vinhos de Mesa
Armênia,0,0,2008,Vinhos de Mesa
Austrália,215135,1248671,2008,Vinhos de Mesa
Áustria,11388,73348,2008,Vinhos de Mesa
Bermudas,0,0,2008,Vinhos de Mesa
Bélgica,0,0,2008,Vinhos de Mesa
Bolívia,0,0,2008,Vinhos de Mesa
Bósnia-Herzegovina,0,0,2008,Vinhos de Mesa
Brasil,309,1769,2008,Vinhos de Mesa
Bulgária,0,0,2008,Vinhos de Mesa
Canada,396,30957,2008,Vinhos de Mesa
Chile,18662626,50748373,2008,Vinhos de Mesa
China,6858,32738,2008,Vinhos de Mesa
"Coreia do Sul, República",0,0,2008,Vinhos de Mesa
Croácia,0,0,2008,Vinhos de Mesa
Cuba,0,0,2008,Vinhos de Mesa
Emirados Árabes Unidos,0,0,2008,Vinhos de Mesa
Eslovênia,0,0,2008,Vinhos de Mesa
Eslováquia,0,0,2008,Vinhos de Mesa
